Author Name,Author ID,UID
M. S. Islam,ju_author_200,2903
M. S. Q. Z. Nine,nsu_author_1473,2904
M. S. Rahman,buet_author_1546,2905
M. S. Saeef,buet_author_1823,2906
M. S. U. Rahman and R. Khan,nsu_author_1012,2907
M. S. Zaman Siddique and M. Monirujjaman Khan,nsu_author_690,2908
M. S. and Chowdhury,brac_author_395,2909
M. Saidur Rahman,brac_author_573,2910
M. Saifur Rahman,buet_author_1249,2911
M. Saifuzzaman,brac_author_352,2912
M. Samiullah,du_author_182,2913
M. Shadab Mashuk,nsu_author_1490,2914
M. Shahabuddin,du_author_171,2915
M. Shahidul Islam,ju_author_199,2916
M. Shahidur Rahman,sust_author_171,2917
M. Shahidur Rahman and M. S. Islam,sust_author_132,2918
M. Shahjalal,du_author_143,2919
M. Shajahan,buet_author_2734,2920
M. Shamsher Ali,buet_author_1210,2921
M. Shamsul Arifin,nsu_author_874,2922
M. Shariar,buet_author_2380,2923
M. Shorif Uddin,ju_author_246,2924
M. Shorif Uddin and T. Shioyama,ju_author_263,2925
M. Sohel Rahman,buet_author_180,2926
M. T.,kuet_author_46,2927
M. T. Habib,ju_author_218,2928
M. T. Hoque,buet_author_2778,2929
M. T. Hossain,brac_author_676,2930
M. T. Hossain and M. S. Rahman,sust_author_129,2931
M. T. Islam,nsu_author_1164,2932
M. T. Islam and K. Dev,cuet_author_239,2933
M. T. R. Ullas,brac_author_708,2934
M. T. Reza,brac_author_692,2935
M. T. Reza and M. A. Alam,brac_author_697,2936
M. T. Reza and Md. Ashrafu. Alam*,brac_author_705,2937
M. T. and Hasan,kuet_author_41,2938
M. T. and Shill,kuet_author_52,2939
M. Tanjid Hasan Tonmoy,du_author_429,2940
M. Tariqul Islam,du_author_329,2941
M. Tasnim,buet_author_867,2942
M. Voracek,buet_author_2445,2943
M. W. Allvi,du_author_168,2944
M. Wroblewski,nsu_author_844,2945
M. Y. Aalsalem,buet_author_760,2946
M. Z.,sust_author_60,2947
M. Z. H. Monju,ju_author_216,2948
M. Z. H. Sarker,ju_author_6,2949
M. Z. Hossain,ju_author_9,2950
M. Z. K.,brac_author_108,2951
M. Z. and Ahmed,kuet_author_34,2952
M. Z. and Haque,kuet_author_29,2953
M. Zafar Iqbal,sust_author_168,2954
M. Zafar Iqbal and M. Reza Selim,sust_author_172,2955
M. Zafar Iqbal and M. Shahidur Rahman,sust_author_176,2956
M. Zahidur Rahman,ju_author_315,2957
M. Zaman,nsu_author_42,2958
M. and Shill,kuet_author_48,2959
M.. S. Islam,ku_author_15,2960
M.A.,nsu_author_81,2961
M.A. Islam,buet_author_998,2962
M.A. Mottalib,du_author_403,2963
M.A. Rahman,ku_author_9,2964
M.A.H. Bhuiyan and Kaushik Deb,cuet_author_155,2965
M.A.K.,ju_author_386,2966
M.A.K. and Oh,ju_author_371,2967
M.E. Hoque,buet_author_1025,2968
M.E.H. Choudhury,ju_author_3,2969
M.F.,sust_author_223,2970
M.F. Alhamid,ku_author_26,2971
M.F. Mridha,ju_author_13,2972
M.H. Ahsan,buet_author_1209,2973
M.H. Rahman,du_author_404,2974
M.I. Alamgir,nsu_author_940,2975
M.I. Khalil,nsu_author_1555,2976
M.J.,sust_author_214,2977
M.K. Robin,nsu_author_116,2978
M.L. Rahman,du_author_400,2979
M.M Hossain Adib,nsu_author_1562,2980
M.M.,sust_author_238,2981
M.M. Hassan,du_author_74,2982
M.M. Murshed,buet_author_1192,2983
M.M.H Adib,nsu_author_1558,2984
M.M.H. Adib,nsu_author_1569,2985
M.M.M. Khan,buet_author_2174,2986
M.M.R.,cuet_author_191,2987
M.N. Haque,ju_author_196,2988
M.N.A. Tawhid,du_author_483,2989
M.N.H. Siddique,nsu_author_1497,2990
M.N.Y. Ali,ju_author_0,2991
M.R.,sust_author_74,2992
M.R. Hassan,du_author_73,2993
M.R.C. Mahdy,buet_author_497,2994
M.S.,sust_author_76,2995
M.S. Abdullah,brac_author_335,2996
M.S. Faruk,nsu_author_1560,2997
M.S. Islam,buet_author_2262,2998
M.S. Kowsar and Kaushik Deb,cuet_author_117,2999
M.S. Uddin,ju_author_253,3000
M.S.; Aurpa,ju_author_384,3001
M.S.G.,nsu_author_1247,3002
M.T. Islam,cuet_author_109,3003
M.Z Kamal,nsu_author_1566,3004
M.Z.,sust_author_75,3005
MA Abrar,brac_author_13,3006
MA Al Maruf,brac_author_430,3007
MA Atick,brac_author_406,3008
MA Azad,brac_author_482,3009
MA Chowdhury,brac_author_506,3010
MA Hady,brac_author_541,3011
MA Haque,brac_author_566,3012
MA Hossain,brac_author_475,3013
MA Kabir,brac_author_525,3014
MA Manab,brac_author_754,3015
MA Rahman,brac_author_398,3016
MA Rashid,brac_author_441,3017
MA Sattar,brac_author_45,3018
MA. Rahman,ku_author_12,3019
MAA Chowdhury,nsu_author_1382,3020
MAC Support for Broadcast Based Adhoc Forwarding Schemes,buet_author_2581,3021
MAC-Assisted Topology Control for Ad-hoc Wireless Network,buet_author_1229,3022
MAH Newton,brac_author_464,3023
MAH Samee,brac_author_14,3024
MAK Raiaan,brac_author_453,3025
MB Morshed,brac_author_535,3026
MD Anisur Zaman and Mohammad Monirujjaman Khan,nsu_author_301,3027
MD Muhyminul Haque,cuet_author_39,3028
MD Shaleh Islam Tonmoy,sust_author_207,3029
MD. ATIQUL ISLAM RIZVI,cuet_author_389,3030
MD. Abdul Awal Ansary,sust_author_159,3031
MD. IBRAHIM KHAN,cuet_author_391,3032
MD. Iftehad Amjad Chy,nsu_author_1228,3033
MD. Iftekhar Ali,nsu_author_24,3034
ME Amyeen,brac_author_30,3035
ME Arafat,brac_author_490,3036
MEAlloy : Multiple Inheritance,buet_author_2616,3037
MF Ahmed,brac_author_448,3038
MF Hossain,brac_author_33,3039
MF Islam,brac_author_753,3040
MF Sarkar,brac_author_468,3041
MF.,sust_author_212,3042
MFHB Emon,brac_author_422,3043
MHR Sifat,brac_author_435,3044
MI Sabik,brac_author_491,3045
MIH Shihab,brac_author_729,3046
MIR MD. SAKI KOWSAR,cuet_author_392,3047
MK Hasan,brac_author_7,3048
MK Rahman,brac_author_4,3049
MM Akbar,brac_author_5,3050
MM Eshita,brac_author_560,3051
MM Hasan,brac_author_470,3052
MM Hassan,nsu_author_373,3053
MM Hoque,cuet_author_201,3054
MM Islam,buet_author_2217,3055
MM Mahtab,brac_author_738,3056
MM Rahman,du_author_44,3057
MMA Aziz,brac_author_25,3058
MMH Shawon,brac_author_762,3059
MML Elahi,brac_author_400,3060
MMMBM Sarwar,brac_author_44,3061
MMU Rony,brac_author_536,3062
MN Al-Ameen,brac_author_521,3063
MN Ansary,brac_author_733,3064
MNK Liton,brac_author_436,3065
MO Miah,brac_author_431,3066
MR Ahmed,brac_author_408,3067
MR Bishwas,brac_author_467,3068
MR Emon,brac_author_731,3069
MR Haque,brac_author_423,3070
MR Hasan,brac_author_730,3071
MR Hassan,du_author_91,3072
MR Jani,brac_author_443,3073
MR Karim,du_author_194,3074
MR Rifat,brac_author_523,3075
MR Uddin,brac_author_451,3076
MRC Mahdy,buet_author_380,3077
MS Ahmed,nsu_author_562,3078
MS Alam,brac_author_397,3079
MS Rahman,brac_author_0,3080
MSH Mukta,brac_author_476,3081
MSU Islam,nsu_author_560,3082
MT Hoque,brac_author_26,3083
MT Kaykobad,brac_author_35,3084
MTA Khan,brac_author_445,3085
MTI Robin,brac_author_452,3086
MW Ahmad,brac_author_489,3087
MZ Hasan,brac_author_758,3088
MZ Nabia,brac_author_567,3089
MZ Rahman,buet_author_1132,3090
MZ Ridoy,brac_author_497,3091
MZA Ali,brac_author_403,3092
MZAZ Farabe,brac_author_761,3093
Maaruf Ali,ju_author_257,3094
Mabeean Suukyi,nsu_author_948,3095
Machine Intelligence,buet_author_1158,3096
Machine Learning Based Finite Element Analysis (FEA) Surrogate for Hip Fracture Risk Assessment,buet_author_6,3097
Madeena Sultana,ju_author_186,3098
Madeleine Coffey,buet_author_417,3099
Madhusudan Basak,buet_author_1535,3100
Madison Smith,buet_author_263,3101
Maeen Islam,du_author_263,3102
Mahadi,sust_author_234,3103
Mahadi Ahammed,du_author_61,3104
Mahadi Hassan,nsu_author_110,3105
Mahadi Mollah,brac_author_649,3106
Mahal S. N.,brac_author_338,3107
Mahamudul Hasan,du_author_440,3108
Mahathir,buet_author_351,3109
Mahathir Monjur,buet_author_127,3110
Mahboob Hasan Chowdhury,buet_author_2790,3111
Mahbub Alam,ju_author_359,3112
Mahbub Arab Majumder,nsu_author_483,3113
Mahbub P.,brac_author_282,3114
Mahbuba Afrin,du_author_67,3115
Mahbuba Begum,ju_author_59,3116
Mahbuba Begum and Mohammad Shorif Uddin,ju_author_94,3117
Mahbuba Ferdous,ju_author_182,3118
Mahbuba Maliha Mourin,du_author_449,3119
Mahbube Mozammel Ibne Habib,nsu_author_383,3120
Mahbubul Alam Joarder,nsu_author_1484,3121
Mahbubur Rahman,nsu_author_32,3122
Mahbubur Rahman Mishal,nsu_author_895,3123
Mahbubur Rub Talha and Sabir Ismail,sust_author_161,3124
Mahdi Baghbanzadeh,buet_author_262,3125
Mahdin M.F.,brac_author_188,3126
Mahedi Hassan Pranto,nsu_author_757,3127
Maheen Islam,du_author_210,3128
Mahfujur Rhaman Khan,nsu_author_1359,3129
Mahfuz Rahman,nsu_author_669,3130
Mahfuza Sharmin,buet_author_111,3131
Mahfuzulhoq Chowdhury,cuet_author_276,3132
Mahfuzulhoq Chowdhury and Asaduzzaman,cuet_author_280,3133
Mahfuzur Rahman Rafi,du_author_343,3134
Mahfuzur Rahman Siddique,nsu_author_148,3135
Mahfuzur Rahman Siddiquee,nsu_author_635,3136
Mahi,kuet_author_119,3137
Mahibul Abdullah Ibne Momin,cuet_author_330,3138
Mahim Mahbub,buet_author_320,3139
Mahir Ashab Ahmed Kushal,nsu_author_391,3140
Mahir Shahriar,nsu_author_1367,3141
Mahira Ibnath Joytu,nsu_author_1029,3142
Mahirul Alam Chowdhury,nsu_author_944,3143
Mahiuddin Ahmed,nsu_author_1203,3144
Mahizbin Shams-E-Mofiz,nsu_author_772,3145
Mahjabeen Alam,buet_author_2082,3146
Mahmood Hasan,buet_author_467,3147
Mahmood Jasim,du_author_190,3148
Mahmoud Ahmed Refaee,buet_author_472,3149
Mahmud,sust_author_337,3150
Mahmud Anam Sajeeb,nsu_author_1241,3151
Mahmud B. N.,brac_author_157,3152
Mahmud Hasan,nsu_author_1136,3153
Mahmud M. Milton,nsu_author_501,3154
Mahmud Ridwan,nsu_author_197,3155
Mahmud S.,brac_author_197,3156
Mahmud S. U.,brac_author_267,3157
Mahmuda Ferdous,ju_author_183,3158
Mahmuda Khatun,ju_author_123,3159
Mahmuda Najnin Eva,ju_author_241,3160
Mahmuda Naznin,buet_author_72,3161
Mahmudul Hasan,ju_author_42,3162
Mahmudul Hasan Abid,ku_author_56,3163
Mahmudul Hasan Masum,buet_author_2215,3164
Mahmudur Khan Tanzid and Ratil H. Ashique,nsu_author_883,3165
Mahmudur Rahman Khan,nsu_author_489,3166
Mahmudur Rahman and Hasan U. Zaman,nsu_author_364,3167
Mahrin Alam Mahia,nsu_author_406,3168
Mahruba Sharmin Chowdhury and Ananta Akash Podder,sust_author_190,3169
Mahzabeen Islam,du_author_244,3170
Mainuddin Ahmad Jonas,buet_author_1626,3171
Mainuddin Hassan,nsu_author_697,3172
Mainul Hossain,nsu_author_834,3173
Mainuzzaman Mahin,nsu_author_1288,3174
Maisha Maimuna,cuet_author_37,3175
Maisha Rowshon Islam,ju_author_158,3176
Maishameem Meherin Muhu,du_author_129,3177
Maitraye Das,buet_author_613,3178
Majed M. K.,brac_author_313,3179
Majedul Islam Nomaan,nsu_author_384,3180
Majidul Haque Bhuiyan,nsu_author_491,3181
Majority Spanning Trees,buet_author_1238,3182
Majumder,kuet_author_17,3183
Makamay O.,brac_author_292,3184
Makan Pourzandi,nsu_author_31,3185
Maliha Mamtaz,nsu_author_735,3186
Maliha Momtaz,du_author_176,3187
Maliha Momtaz Islam,cuet_author_348,3188
Maliha Tashfia Islam,du_author_189,3189
Mamun,cuet_author_190,3190
Mamun A. I. A.,brac_author_234,3191
Mamun Bin Harun Hriday,nsu_author_741,3192
Man,buet_author_227,3193
Management,buet_author_810,3194
Management - 13th International Conference,buet_author_1640,3195
Management Symposium,buet_author_2486,3196
Management of Emerging Information Technologies,buet_author_1187,3197
Management of Marine Transport,buet_author_1218,3198
Managing Crowds,buet_author_354,3199
Manas Banik and Suneet Kumar Gupta,nsu_author_1304,3200
Manasi Vartak,buet_author_1940,3201
Manik,kuet_author_14,3202
Manira Akhter,du_author_281,3203
Manishankar Mondal,ku_author_119,3204
Manoj Banik,ju_author_26,3205
Manoj Kumar SA,nsu_author_1069,3206
Manoj R SA,nsu_author_1511,3207
Manolya Kavakli and Md. Mokammel Haque,cuet_author_345,3208
Manos Athanassoulis,buet_author_1472,3209
Manoshi Das Turjo,nsu_author_18,3210
Mansoor N,brac_author_347,3211
Mansoor N.,brac_author_151,3212
Manziba Akanda Nishi,du_author_271,3213
Manzur Murshed,du_author_29,3214
ManzurMurshed,buet_author_805,3215
Maofic Farhan Karin,nsu_author_512,3216
Map of Genetically Constrained Regions in Human Intrinsically Disordered Proteins,buet_author_625,3217
Mapping stream programs onto multicore platforms by local search,buet_author_783,3218
March 2021.,ju_author_334,3219
Maria,kuet_author_79,3220
Maria Mehjabin Shejunti,du_author_120,3221
Mariam A.,brac_author_311,3222
Marian Binte Mohammed,nsu_author_1364,3223
Mariha Afroz,nsu_author_314,3224
Marijn JH Heule,buet_author_1826,3225
Marium-E. Jannat,sust_author_297,3226
Marjia Sultana,ju_author_120,3227
Mark J Daly,buet_author_565,3228
Mark J. Daly,buet_author_536,3229
Martin Collier.,brac_author_345,3230
Martin James F,buet_author_45,3231
Martin Maier,du_author_349,3232
Martina Chakma,ju_author_231,3233
Martineau,kuet_author_66,3234
Maruf,brac_author_83,3235
Maruf Ahmed Mridul,sust_author_296,3236
Maruf Hasan Zaber,buet_author_1856,3237
Maryam Aliakbarpour,buet_author_1800,3238
Marzia,ju_author_48,3239
Mas S Mohktar,cuet_author_411,3240
Mas-ud Hussain,buet_author_1749,3241
Masakazu Muramatsu and Haruhiha Takahashi,ku_author_221,3242
Masami Someya,sust_author_187,3243
Masashi Yamaguchi,ju_author_130,3244
Masayuki Iwai,du_author_279,3245
Masfiqur Rahaman,buet_author_192,3246
Mashfiq Rizvee,nsu_author_1301,3247
Mashfiqui Rabbi,du_author_310,3248
Mashrura Tasnim,buet_author_2042,3249
Mashur Rafique,du_author_332,3250
Massud Forkan,nsu_author_1041,3251
Masud Hasan,buet_author_972,3252
Masud Khan,buet_author_1059,3253
Masud M.,ku_author_36,3254
Masud Mohammad M,buet_author_305,3255
Masud Mohiuddin,brac_author_648,3256
Masud Rana,nsu_author_1254,3257
Masud Rana and Mohammad Monirujjaman Khan,nsu_author_261,3258
Masudul Haque,nsu_author_646,3259
Masum Ahmed,buet_author_2146,3260
Masum Billah,du_author_494,3261
Masum Hasan,buet_author_357,3262
Masuma Akter Rumi,cuet_author_295,3263
Mathematical,buet_author_506,3264
Mathematical Analysis of Self-pruning,buet_author_1925,3265
Mathematics with Applications,buet_author_1129,3266
Matiur Rahman,nsu_author_1377,3267
Matt Duckham,buet_author_126,3268
Maurice Jose Khabbaz,du_author_356,3269
Maximizing Heterogeneous Coverage in Over,buet_author_675,3270
May 2016).,ju_author_345,3271
Mazharul Islam,buet_author_484,3272
Md,sust_author_313,3273
Md Abdul Based,ju_author_208,3274
Md Abdul Khaleque,nsu_author_619,3275
Md Abdul Mazid Adnan and Md Musfique Anwar,ju_author_516,3276
Md Abdullah Al Alamin,buet_author_1453,3277
Md Abdullah Saeed Khan,nsu_author_615,3278
Md Abdur Rafi Ibne Mahmood,ju_author_275,3279
Md Abdur Razzaque,du_author_101,3280
Md Abu Obaidah,nsu_author_306,3281
Md Abul Kalam Azad,ju_author_399,3282
Md Abul Kalam azad,ju_author_390,3283
Md Abul Kashem,sust_author_304,3284
Md Abul Khayer,sust_author_23,3285
Md Adnan Arefeen,buet_author_223,3286
Md Adnan Chowdhury,nsu_author_328,3287
Md Adnanul Islam,buet_author_367,3288
Md Ahsan Arefin,buet_author_2309,3289
Md Akibur Rahman Khan,brac_author_631,3290
Md Akram Hossain,nsu_author_623,3291
Md Aktaruzzaman Pramanik et al,ju_author_306,3292
Md Al Imran,nsu_author_356,3293
Md Al-Amin,sust_author_349,3294
Md Al-Mamun Provath,cuet_author_4,3295
Md Aminur Rahman*,buet_author_443,3296
Md Anik Hasan,nsu_author_681,3297
Md Anowarul Abedin,nsu_author_1454,3298
Md Arifur Rahman,ku_author_195,3299
Md Ashikul,sust_author_306,3300
Md Ashiqur Rahman,cuet_author_15,3301
Md Ashraf Hossain,sust_author_25,3302
Md Ashraful Alam,brac_author_645,3303
Md Ashraful Islam,du_author_79,3304
Md Ashraful Rahman,sust_author_271,3305
Md Asiful Haque,du_author_421,3306
Md Atik Enam,buet_author_1602,3307
Md Ayat Ullah,nsu_author_1423,3308
Md Azizul Haque Imon,sust_author_275,3309
Md Badiuzzaman Biplob and Md. Mokammel Haque,cuet_author_323,3310
Md Bhuiyan,du_author_164,3311
Md Didarul Islam,du_author_425,3312
Md Ehtesham Adnan,nsu_author_457,3313
Md Ehtesham-Ul-Haque,buet_author_74,3314
Md Ekramul Islam,nsu_author_1045,3315
Md Enamul Haque,du_author_438,3316
Md Eusha Kadir,du_author_76,3317
Md Fahim,du_author_54,3318
Md Farhanul,sust_author_290,3319
Md Fazal Naser,buet_author_466,3320
Md Fazlul Kader,cuet_author_278,3321
Md Forhad Rabbi,sust_author_215,3322
Md Gazuruddin,nsu_author_1252,3323
Md Golam Hossain,buet_author_1660,3324
Md Golam Saklain Hossain,nsu_author_1410,3325
Md Haider Ali,du_author_191,3326
Md Hanif Seddiqui,sust_author_196,3327
Md Hasan,nsu_author_1123,3328
Md Hasanuzzaman,du_author_192,3329
Md Hasibul Haque Moon,du_author_9,3330
Md Hossain,nsu_author_1132,3331
Md Ibrahim Khalil,nsu_author_1549,3332
Md Imdadul Islam,ju_author_170,3333
Md Islam,sust_author_286,3334
Md Jakir,sust_author_302,3335
Md Jakir Hossain,du_author_450,3336
Md Jawaherul Alam,buet_author_2054,3337
Md Jayedul Islam,du_author_423,3338
Md Junayed Hasan,cuet_author_28,3339
Md Kamrul Hasan,nsu_author_804,3340
Md Kamrul Islam,du_author_519,3341
Md Kazi Nayeem,sust_author_333,3342
Md Khalid Hasan,du_author_154,3343
Md Khaliluzzaman,cuet_author_26,3344
Md Mahabur Rahman,buet_author_1871,3345
Md Mahadi Hasan,sust_author_285,3346
Md Mahadi Hassan Sohan,nsu_author_1115,3347
Md Mahbub Hasan,nsu_author_611,3348
Md Mahbubur Rahman,ju_author_512,3349
Md Mahfujul Alam,ku_author_87,3350
Md Mahfuzer Rahman,buet_author_715,3351
Md Mahfuzur Rahman Siddiquee,nsu_author_162,3352
Md Mahfuzur Rahman and Md Musfique Anwar,ju_author_511,3353
Md Mahin,du_author_516,3354
Md Mahmudul Hasan,du_author_18,3355
Md Mahmudur Rahman,du_author_10,3356
Md Manjarul Islam,nsu_author_1094,3357
Md Manjurul Akter,nsu_author_376,3358
Md Mashfiq Rizvee,buet_author_277,3359
Md Masum,sust_author_11,3360
Md Masum and M Muztaba Fuad,sust_author_26,3361
Md Mehedi Hasan,du_author_33,3362
Md Minhazul Kabir,sust_author_307,3363
Md Mizanur Rahman,du_author_119,3364
Md Mofijul Islam,du_author_15,3365
Md Mokammel Haque,cuet_author_354,3366
Md Mokammel Haque and Josef Pieprzyk,cuet_author_353,3367
Md Moniruzzaman,buet_author_1540,3368
Md Mosaddek Khan,du_author_158,3369
Md Moshiur Rahman,sust_author_330,3370
Md Musfique Anwar,ju_author_485,3371
Md Musfique Anwar and Iqbal H,ju_author_527,3372
Md Musfique Anwar and Md,ju_author_533,3373
Md Musfique Anwar and Muhammad Arifur Rahman,ju_author_535,3374
Md Nadim,du_author_118,3375
Md Nafis Tihami,sust_author_294,3376
Md Naimul Hoque,du_author_464,3377
Md Naved Meraz,nsu_author_968,3378
Md Nawajish Islam,buet_author_1674,3379
Md Nazim,sust_author_299,3380
Md Nazrul Islam and Mohammad Zahidur Rahman,ju_author_305,3381
Md Nuhas Alam Parbo,brac_author_623,3382
Md R. Sabique,buet_author_1728,3383
Md Rabiul Haque,du_author_152,3384
Md Ragib Shaharear,sust_author_291,3385
Md Raihan Mia,buet_author_1269,3386
Md Rakib Hasan Mohammad Rabiul Alam,ju_author_268,3387
Md Rakib Hasan et al,ju_author_303,3388
Md Rashidul Hasan,du_author_56,3389
Md Rezaul Karim,du_author_146,3390
Md Rifat Hasan,nsu_author_269,3391
Md Rizwan Parvez,buet_author_1874,3392
Md Rownok Zahan Ratul,buet_author_16,3393
Md Ruhul Amin,buet_author_201,3394
Md Sabbir Ahmed,buet_author_390,3395
Md Saddam Hossain,buet_author_1873,3396
Md Saddam Hossain Mukta,buet_author_213,3397
Md Sahadul Hasan Arian,nsu_author_1056,3398
Md Saidur Rahman,buet_author_318,3399
Md Saiful,sust_author_308,3400
Md Saiful Islam,sust_author_262,3401
Md Salim Hossain,du_author_155,3402
Md Salman Rahman,nsu_author_1369,3403
Md Salman Shamil,buet_author_253,3404
Md Samiullah,du_author_0,3405
Md Sawkat Ali,du_author_34,3406
Md Sazid Ahmed Tonmoy,nsu_author_1289,3407
Md Sazzad Hossain,nsu_author_1049,3408
Md Shadman Rafid,du_author_462,3409
Md Shafiqul Alam,du_author_426,3410
Md Shafiqul Islam and Hasan U. Zaman,nsu_author_598,3411
Md Shahadat Bhuiyan,nsu_author_288,3412
Md Shahinur Alam and Md. Ashraful Alam,brac_author_625,3413
Md Shakib Khan,nsu_author_239,3414
Md Shakil Hossain,du_author_17,3415
Md Shamsuzzoha Bayzid,buet_author_17,3416
Md Shariful Islam Bhuyan,buet_author_378,3417
Md Shawmoon Azad,nsu_author_982,3418
Md Shihab,nsu_author_1128,3419
Md Shihab Hossain,cuet_author_23,3420
Md Shoaib Ahmed,ju_author_488,3421
Md Shohel Khan,buet_author_1502,3422
Md Shohrab Hossain,nsu_author_21,3423
Md Shopon,nsu_author_1453,3424
Md Shovon,ju_author_505,3425
Md Sifat Yasir Mustafiz,nsu_author_740,3426
Md Sourave Hossain,nsu_author_1048,3427
Md T. H. Majumder,buet_author_1822,3428
Md Tahmid,sust_author_329,3429
Md Tahmid Ahmed Rakib,nsu_author_1057,3430
Md Tahsir Ahmed Munna,du_author_451,3431
Md Tamjidul Hoque,buet_author_833,3432
Md Tanvir Al Amin,buet_author_2095,3433
Md Tanvir Alam,du_author_80,3434
Md Tanzim Reza,brac_author_585,3435
Md Tanzim Reza and Md Ashraful Alam*,brac_author_662,3436
Md Taskir Hasan Majumdar,buet_author_1872,3437
Md Tawkat Islam Khondaker,buet_author_328,3438
Md Toki Tahmid,buet_author_4,3439
Md Towhiduzzaman,du_author_163,3440
Md Turab Hossain,buet_author_1504,3441
Md Waliul Islam,buet_author_468,3442
Md Whaiduzzaman,ju_author_63,3443
Md Zahangir Alam,buet_author_233,3444
Md Zahid Hasan,ju_author_47,3445
Md Zakir Hossain,nsu_author_1158,3446
Md Zarif-Ul-Alam,buet_author_163,3447
Md Zobaer,sust_author_270,3448
Md shohel Rana,sust_author_24,3449
Md. A. Islam,buet_author_1819,3450
Md. A. Kashem,buet_author_1068,3451
Md. Abdul Aziz,nsu_author_1093,3452
Md. Abdul Mannan Mondal,du_author_172,3453
