UID1,UID2,Title
7689,7889,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7689,7982,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7689,8017,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7689,8382,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7693,7889,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7693,7982,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7693,8017,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7693,8382,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7889,7982,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7889,8017,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7889,8382,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7982,8017,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7982,8382,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
8017,8382,saturation magnetization and band gap tuning in bifeo3 nanoparticles via co-substitution of gd and mn
7689,7889,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7689,7982,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7689,8017,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7689,8382,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7889,7982,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7889,8017,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7889,8382,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7982,8017,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7982,8382,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
8017,8382,a soft chemical route to the synthesis of bifeo3 nanoparticles with enhanced magnetization
7767,7783,an intelligent fire detection and mitigation system safe from fire (sff)
8333,8643,a proportional study on ip address
7480,7599,"pollution and ecological risk assessment for the environmentally impacted turag river, bangladesh"
7480,8396,"pollution and ecological risk assessment for the environmentally impacted turag river, bangladesh"
7599,8396,"pollution and ecological risk assessment for the environmentally impacted turag river, bangladesh"
6823,7081,assessment on the level of contamination of turag river at tongi area in dhaka
6823,7423,assessment on the level of contamination of turag river at tongi area in dhaka
6823,7480,assessment on the level of contamination of turag river at tongi area in dhaka
6823,7558,assessment on the level of contamination of turag river at tongi area in dhaka
6823,7592,assessment on the level of contamination of turag river at tongi area in dhaka
6823,7599,assessment on the level of contamination of turag river at tongi area in dhaka
6823,8199,assessment on the level of contamination of turag river at tongi area in dhaka
7081,7423,assessment on the level of contamination of turag river at tongi area in dhaka
7081,7480,assessment on the level of contamination of turag river at tongi area in dhaka
7081,7558,assessment on the level of contamination of turag river at tongi area in dhaka
7081,7592,assessment on the level of contamination of turag river at tongi area in dhaka
7081,7599,assessment on the level of contamination of turag river at tongi area in dhaka
7081,8199,assessment on the level of contamination of turag river at tongi area in dhaka
7423,7480,assessment on the level of contamination of turag river at tongi area in dhaka
7423,7558,assessment on the level of contamination of turag river at tongi area in dhaka
7423,7592,assessment on the level of contamination of turag river at tongi area in dhaka
7423,7599,assessment on the level of contamination of turag river at tongi area in dhaka
7423,8199,assessment on the level of contamination of turag river at tongi area in dhaka
7480,7558,assessment on the level of contamination of turag river at tongi area in dhaka
7480,7592,assessment on the level of contamination of turag river at tongi area in dhaka
7480,7599,assessment on the level of contamination of turag river at tongi area in dhaka
7480,8199,assessment on the level of contamination of turag river at tongi area in dhaka
7558,7592,assessment on the level of contamination of turag river at tongi area in dhaka
7558,7599,assessment on the level of contamination of turag river at tongi area in dhaka
7558,8199,assessment on the level of contamination of turag river at tongi area in dhaka
7592,7599,assessment on the level of contamination of turag river at tongi area in dhaka
7592,8199,assessment on the level of contamination of turag river at tongi area in dhaka
7599,8199,assessment on the level of contamination of turag river at tongi area in dhaka
6803,7741,a belief rule-based expert system to assess mental disorder under uncertainty
6803,7823,a belief rule-based expert system to assess mental disorder under uncertainty
6803,8079,a belief rule-based expert system to assess mental disorder under uncertainty
6803,8343,a belief rule-based expert system to assess mental disorder under uncertainty
6803,8676,a belief rule-based expert system to assess mental disorder under uncertainty
7741,7823,a belief rule-based expert system to assess mental disorder under uncertainty
7741,8079,a belief rule-based expert system to assess mental disorder under uncertainty
7741,8343,a belief rule-based expert system to assess mental disorder under uncertainty
7741,8676,a belief rule-based expert system to assess mental disorder under uncertainty
7823,8079,a belief rule-based expert system to assess mental disorder under uncertainty
7823,8343,a belief rule-based expert system to assess mental disorder under uncertainty
7823,8676,a belief rule-based expert system to assess mental disorder under uncertainty
8079,8343,a belief rule-based expert system to assess mental disorder under uncertainty
8079,8676,a belief rule-based expert system to assess mental disorder under uncertainty
8343,8676,a belief rule-based expert system to assess mental disorder under uncertainty
7530,7787,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7530,7809,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7530,8079,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7530,8343,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7787,7809,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7787,8079,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7787,8343,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7809,8079,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7809,8343,a belief rule based expert system to assess clinical bronchopneumonia suspicion
8079,8343,a belief rule based expert system to assess clinical bronchopneumonia suspicion
7399,8011,an expert system to assist the diagnosis of ischemic heart disease
7399,8047,an expert system to assist the diagnosis of ischemic heart disease
7399,8079,an expert system to assist the diagnosis of ischemic heart disease
7399,8340,an expert system to assist the diagnosis of ischemic heart disease
7399,8343,an expert system to assist the diagnosis of ischemic heart disease
8011,8047,an expert system to assist the diagnosis of ischemic heart disease
8011,8079,an expert system to assist the diagnosis of ischemic heart disease
8011,8340,an expert system to assist the diagnosis of ischemic heart disease
8011,8343,an expert system to assist the diagnosis of ischemic heart disease
8047,8079,an expert system to assist the diagnosis of ischemic heart disease
8047,8340,an expert system to assist the diagnosis of ischemic heart disease
8047,8343,an expert system to assist the diagnosis of ischemic heart disease
8079,8340,an expert system to assist the diagnosis of ischemic heart disease
8079,8343,an expert system to assist the diagnosis of ischemic heart disease
8340,8343,an expert system to assist the diagnosis of ischemic heart disease
7677,7679,a belief rule based expert system to assess bronchiolitis suspicion from signs and symptoms under uncertainty
