Authors,Title
"md. faruk abdullah al sohan, afroza nahar, md sajid bin-faisal",leach-s2: a brief approach on a proposal of an energy efficient leach routing
"md. mortuza ahmmed, md. ashraful babu, mohammad abdul hoque, m. mostafizur rahman","a pls-sem approach to connect fertility, gdp, and childhood mortality with female life expectancy (fle) in bangladesh"
"s m rahid haque, md. atik foysal, arupkumar das, md. shahidul islam leaon, dr. md. abdullah - al - jubair.",heart disease prediction using data mining classification algorithms
"t. b. shams, md. sakir hossain, m. f. mahamud, m. s. tehjib, z. hossain, and m. i. pramanik",eeg-based biometric authentication using machine learning: a comprehensive survey
"ami akter1, anowar hosen2, md. amjad hossain3 farzana khalil4 and tonima mustafa1*",heavy metal concentrations and human health risk assessment of selected wild and cultured fishes of bangladesh
"md. ismail hossen, michael goh, tee connie, and md. nazmul hossain",an approach to recognize vehicles context flow for smartphone-based outdoor parking using supervised machine learning classifiers
"beg oa, beg tv, mj uddin, khan wa",multiple slip effects on nanofluid dissipative flow in a converging/diverging channel: a numerical study
"partha sutradhar, prosenjit kumer tarefder, imran prodan, md. sheikh saddi, victor stany rozario","multi - modal case study on mri brain tumor detection using support vector machine, random forest, decision tree, k - nearest neighbor, temporal convolution & tr ansfer learning"
"musaddiq al karim, mst. yeasmin ara, md. mahadi masnad, mostafa rasel, dip nandi",student performance classification and prediction in fully online environment using decision tree
md. mortuza ahmmed,impact of covid-19 on academic and psychological aspects of undergraduate students in bangladesh: a case study
"anjir ahmed chowdhury, dr. khandaker tabin hasan , khadija kubra shahjalal hoque",analysis and prediction of covid-19 pandemic in bangladesh by using anfis and lstm network
"dr. khandaker tabin hasan, dr. m. mostafizur rahman, md. mortuza ahmmed, anjir ahmed chowdhury, mohammad khairul islam",4p model for dynamic prediction of covid-19: a statistical and machine learning approach
"anjir ahmed chowdhury, sabrina kashem chowdhury, md hanif, sadia noor nosheen, md. saniat rahman zishan",design and development of citizen surveillance and social-credit information system for bangladesh
"saiful islam, muhammad hilmy alfaruqi, dimas yunianto putro, sohyun park, seokhun kim, seulgi lee, mohammad shamsuddin ahmed, vinod mathew, yang-kook sun, jang-yeon hwang, jaekook kim",in situ oriented mn deficient znmn2o4@c nanoarchitecture for durable rechargeable aqueous zinc-ion batteries
"miao zhang, jacky wai keung, yan xiao, md alamgir kabir",evaluating the effects of similar-class combination on class integration test order generation
"zhen yang, jacky keung, md alamgir kabir, xiao yu, yutian tang, miao zhang, shuo feng",acomnn: attention enhanced compound neural network for financial time-series forecasting with cross-regional features
"s. m. a. hakim siddiki, md. nurnobi rashed, abeda sultana touchy, md. a. r. jamil, yuan jing, takashi toyao, zen maeno and ken-ichi shimizu",hydrolysis of amides to carboxylic acids catalyzed by nb2o5
"elsayed elbayoumy, yuting wang, md. a. r. jamil, claudio trombini, masayoshi bando, zhiyi song, mostafa a. diab, farid sh. mohamed, naofumi naga and tamaki nakano","pd nanoparticles-loaded vinyl polymer gels: preparation, structure and catalysis"
md sajid bin-faisal,investigation of security challenges from the perspective of stakeholders in iot
"m. s. hossain , laveet kumar , and afroza nahar",a comparative performance analysis between serpentine-flow solar water heater and photovoltaic thermal collector under malaysian climate conditions
dr. afroza nahar,leach-s2: a brief approach on a proposal of an energy efficient leach routing
"ahmed, s.; saif, a.f.m.s.; hanif, m.i.; shakil, m.m.n.; jaman, m.m.; haque, m.m.u.; shawkat, s.b.; hasan, j.; sonok, b.s.; rahman, f.; sabbir, h.m.",att-bil-sl: attention-based bi-lstm and sequential lstm for describing video in the textual formation
"s a m manzur hossain khan, nurakmal ahmad mustaffa, md. mamun habib",online education in heis in bangladesh moderated by covid-19: modified utaut2
"s a m manzur hossain khan, nurakmal ahmad mustaffa, md. mamun habib",users acceptance of mobile finance service in bangladesh and the impact of covid-19: extended utaut2
"s a m manzur hossain khan, nurakmal ahmad mustaffa, md. mamun habib",the effect of ict & digital supply chain (dsc) in higher education institutions
dr. kamal uddin sarker,monolithic ontological methodology (mom): an effective software project management approach
"2. sohrab khan, faheemullah shaikh, mokhi maan siddiqui, tanweer hussain, laveet kumar, and afroza nahar",hourly forecasting of solar photovoltaic power in pakistan using recurrent neural networks
"m. f. mridha, abu quwsar ohi, md. abdul hamid, muhammad mostafa monowar",a study on the challenges and opportunities of speech recognition for bengali language
"m. f. mridha, m. a. h. wadud, m. a. hamid, m. m. monowar, m. abdullah-al-wadud and a. alamri",l-boost: identifying offensive texts from social media post in bengali
"m. f. mridha, abu quwsar ohi, j. shin, muhammad m. kabir, md. abdul hamid, muhammad mostafa monowar",a thresholded gabor-cnn based writer identification system for indic scripts
"m. f. mridha, abu quwsar ohi, muhammad mostafa monowar, md. abdul hamid, md rashedul islam *, yutaka watanobe",u-vectors: generating clusterable speaker embedding from unlabeled data
"mridha, m. f., sujoy c. das, muhammad m. kabir, aklima a. lima, md. r. islam, and yutaka watanobe",brain-computer interface: advancement and challenges
"faris a kateb, muhammad mostafa monowar *, md. abdul hamid, m. f. mridha",fruitdet: attentive feature aggregation for real-time fruit detection in orchards
"m. m. kabir, m. f. mridha, j. shin, i. jahan and a. q. ohi","a survey of speaker recognition: fundamental theories, recognition methods and opportunities"
"a. q. ohi, m. f. mridha, m. a. hamid, m. m. monowar and f. a. kateb",fabricnet: a fiber recognition architecture using ensemble convnets
"a. q. ohi, m. f. mridha, m. a. hamid and m. m. monowar","deep speaker recognition: process, progress, and challenges"
"m. f. mridha, aklima akter lima, kamruddin nur, sujoy chandra das, mahmud hasan, and muhammad mohsin kabir","a survey of automatic text summarization: progress, process and challenges"
"md anwar hussen wadud, firoz mridha, and kamruddin nur",covid-19: risk analysis in south asia with respect to europe and north america
"m. f. mridha, md. abdul hamid, muhammad mostafa monowar, ashfia jannat keya, abu quwsar ohi, md rashedul islam, jong-myon kim",a comprehensive survey on deep learning based breast cancer diagnosis
"m. f. mridha, aklima akter lima, kamruddin nur, sujoy chandra das, mahmud hasan, and md. mohsin kabir","automatic text summarization: fundamental theories, algorithms, and challenges"
"m. f. mridha, ashfia jannat keya, md. abdul hamid, muhammad mostafa monowar, md. saifur rahman",a comprehensive review on fake news detection with deep learning
"md junayed hasan, m. m. manjurul islam, jong-myon kim",bearing fault diagnosis using multidomain fusion-based vibration imaging and multitask learning
"m. f. mridha, abu quwsar ohi, m. ameer ali, mazedul islam emon, muhammad mohsin kabir",banglawriting: a multi-purpose offline bangla handwriting dataset
"md. abdul hamid, marjia akter, m. f. mridha, muhammad mostafa monowar and madini o. alassafi",a comprehensive study on intrusion and extrusion phenomena
"wadud m. a. h., mridha d. f., and nur d. k",covid-19: risk analysis in south asia with respect to europe and north america
"s. oh, y. kim, m. f. mridha",optimizing energy consumption prediction models using genetic algorithms
dr. mahfuza khatun,a new distribution-free adaptive sample size control chart for a finite production horizon and its application in monitoring fill volume of soft drink beverage bottles
dipta justin gomes,discovering rules for nursery students using apriori algorithm
aneem al ahsan rupai,discovering rules for nursery students using apriori algorithm
md. mortuza ahmmed,depression and associated factors among undergraduate students of private universities in bangladesh: a cross-sectional study
md. masud parvez,synthesis of bismuth feraites nanoparticles by modified pechini sol-gel method
"ohi, abu quwsar, m. f. mridha, md. abdul hamid, muhammad mostafa monowar, dongsu lee",a lightweight speaker recognition system using timbre properties
"ohi, abu quwsar, mf mridha, md. abdul hamid, muhammad mostafa monowar, md ferdous mridha",full dynamic transmission model and threat analysis of covid-19
"m. a. h. wadud, m. a. jafor, m. f. mridha, m. m. rahman",similarity measurement technique for measuring the performance of page rank algorithm based on hadoop
"abu quwsar ohi, m. f. mridha, muhammad mostafa monowar, md. abdul hamid",optimal control of epidemic spread using reinforcement learning
"amena ferdousi, m. mostafizur rahman, sajjadul bari and ayesha siddiqua","assessment of heavy metals and water quality parameters of buriganga river of dhaka, bangladesh: a review"
